[CRITICAL]2021-05-26 10:58:39,724: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:39,854: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:39,947: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:40,025: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:40,145: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:40,195: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:52,328: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:52,530: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:52,655: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:52,769: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:52,843: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:58:52,891: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:59:04,570: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:04,690: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:04,881: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:05,013: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:05,195: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:05,298: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:17,144: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 10:59:17,291: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 10:59:17,402: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 10:59:17,693: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 10:59:17,952: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 10:59:18,019: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 10:59:30,242: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 10:59:30,389: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 10:59:30,658: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 10:59:31,046: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 10:59:31,228: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 10:59:31,280: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 10:59:42,931: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:59:43,029: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:59:43,334: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:59:43,713: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:59:43,883: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:59:43,949: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=1336

[CRITICAL]2021-05-26 10:59:55,967: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:56,155: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:56,356: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:56,510: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:56,696: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 10:59:56,743: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=7596

[CRITICAL]2021-05-26 11:00:08,739: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:08,892: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:08,997: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:09,125: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:09,273: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:09,386: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:21,406: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 11:00:21,511: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 11:00:21,641: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 11:00:21,739: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 11:00:21,846: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 11:00:21,898: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=10012

[CRITICAL]2021-05-26 11:00:34,149: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:00:34,263: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:00:34,365: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:00:34,456: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:00:34,567: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:00:34,606: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:00:46,649: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=5624

[CRITICAL]2021-05-26 11:00:46,742: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=5624

[CRITICAL]2021-05-26 11:00:46,841: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=5624

[CRITICAL]2021-05-26 11:00:46,971: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=5624

[CRITICAL]2021-05-26 11:00:47,124: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=5624

[CRITICAL]2021-05-26 11:00:47,163: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=5624

[CRITICAL]2021-05-26 11:00:59,429: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:59,576: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:59,683: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:59,794: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:59,872: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:00:59,941: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:01:12,131: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:01:12,486: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:01:12,595: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:01:12,718: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:01:12,859: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:01:12,904: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=1272

[CRITICAL]2021-05-26 11:01:39,391: apply agv failed, count=0 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:01:39,690: apply agv failed, count=1 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:01:39,801: apply agv failed, count=2 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:01:39,934: apply agv failed, count=3 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:01:40,049: apply agv failed, count=4 cause a error: comba-ZXC-F3.AP11找不到可用的小车
pid=11596, ppid=520, tid=6204

[CRITICAL]2021-05-26 11:01:40,120: apply failed, count=1 cause a error: ('apply agv failed3!', 'taskId', '60adb95a73dabd2d4c1b473e', 'loc', 'comba-ZXC-F3.AP11')
pid=11596, ppid=520, tid=6204

